Level Sensor-1,Level Sensor-2,Level Sensor-3, Fluid Flow
82.996658,83.223106,50.315413,359.397367
80.47427,79.203325,49.646793,360.218897
82.559317,78.549435,51.954189,358.759418
83.45104,80.967011,53.556092,362.121597
83.900916,82.468223,54.145515,358.927101
81.372478,83.226495,51.012756,358.350292
82.811907,82.854088,52.365378,358.471259
84.085711,83.485472,53.123839,359.236076
81.465079,81.394894,52.879769,360.724568
81.568494,81.461786,53.516853,358.163431
83.205915,82.712134,50.06879,359.786823
84.148908,74.488235,50.169795,356.084198
83.621566,76.322403,42.390116,357.285351
84.058416,79.04284,45.192319,356.33269
83.866412,80.555236,47.372639,358.355865
83.935159,81.304349,46.004494,356.1773
83.994371,81.631139,47.379041,359.512269
84.762433,82.150353,49.426368,359.66225
85.121732,82.706326,50.858704,357.652187
84.858095,83.344223,50.389448,360.037282
83.595703,84.071597,51.171335,360.649988
83.069259,82.395839,51.547738,359.935328
83.565126,82.550589,52.495622,359.570622
83.842309,82.58802,54.083681,360.249057
83.566706,81.138104,55.142229,357.298627
84.597362,82.096118,50.914647,357.852817
81.975674,82.134223,51.512364,358.065084
83.375011,83.604193,50.797181,358.394548
83.320086,84.036132,51.466422,359.634221
84.589054,84.640975,51.218629,369.195744
85.636814,83.110238,50.990666,369.393095
85.611231,83.94194,52.192633,370.915353
86.214813,84.830403,49.191908,367.51236
85.579955,82.696351,51.930128,367.708892
85.825805,82.982272,52.352683,368.17506
85.801334,84.685163,53.029316,366.287604
86.422224,84.253268,53.834205,370.018095
85.700562,84.212915,54.829556,368.492886
86.266207,84.53615,48.900366,368.440598
86.256256,83.61328,51.766605,369.983017
85.009935,83.645089,53.622244,370.659158
85.960011,84.616171,53.929773,370.757833
86.383807,84.617969,53.454858,369.977772
86.581101,84.440022,52.595303,369.299993
86.439659,84.350867,52.709019,368.680567
83.784539,83.414411,51.352834,369.119853
84.869777,82.703636,50.895794,369.579792
84.721432,84.04969,50.337246,366.72689
83.731717,83.56268,48.845878,367.900014
83.798372,83.340037,50.379812,369.687155
85.210492,84.609294,51.122152,370.388538
83.85388,83.278792,45.383902,369.172961
84.450559,84.365201,49.663929,370.053992
84.658595,84.783022,53.035335,369.054124
85.269284,84.88792,53.047931,369.01167
84.088475,83.827884,53.644354,368.481413
85.585156,82.411502,53.639043,369.447842
85.674264,82.002263,55.414186,369.442269
85.062527,83.176023,55.693559,370.239705
85.888523,82.927213,51.705317,371.363819
85.753511,82.00458,52.140887,368.272915
85.332387,82.926604,54.26457,368.231118
85.703798,83.337618,53.882403,370.470002
86.271711,81.844173,53.439945,370.780617
84.139816,82.90894,53.777329,369.510457
84.669554,82.625481,52.993728,371.931449
84.862861,84.060479,53.277879,370.055139
85.991895,84.873345,53.675141,369.108871
84.619198,84.668939,52.709524,369.50849
82.100401,83.404763,50.655911,369.956136
84.082049,84.25806,52.479454,368.725315
84.502164,84.452986,53.367634,370.971903
85.848372,83.13005,54.087503,371.422499
86.832615,84.493128,51.208252,370.637685
85.227999,84.545466,51.597102,370.303139
85.105889,84.320858,52.748438,369.921222
86.422198,80.133603,53.585309,369.249672
87.16946,82.88291100000001,53.772005,370.088086
85.877112,83.741696,52.816873,367.510229
85.268488,83.293719,54.62216,370.519504
84.628697,83.866304,52.682322,368.988231
85.724236,84.721024,53.042792,369.568646
86.450934,85.259442,52.951509,370.672598
86.022998,84.194978,53.83517,369.527832
87.354058,84.629318,54.493743,371.0237
84.593826,80.67627,50.869882,371.042714
86.31858,80.790684,53.021964,369.468167
86.085476,82.845755,53.959786,372.21469
86.198126,84.112377,52.911813,368.828744
87.904962,84.996561,54.019835,367.11061
87.506172,82.213097,54.251727,368.719742
86.906978,82.291479,53.999742,369.251639
87.371807,83.868451,54.008777,369.689122
86.089883,84.599842,54.387892,368.713021
85.905546,84.201825,52.579875,370.182499
87.423145,84.541216,54.013325,370.11382
87.361788,83.976921,52.410468,369.142801
86.664904,84.516219,49.041401,369.538978
86.58375,82.359169,48.985768,369.816318
86.345529,82.753675,50.852526,369.311303
85.70487,82.60889,53.004043,368.113592
86.264433,84.795206,49.329724,373.6168
86.638168,85.187334,50.981867,370.028421
85.92769,86.013163,49.59003,366.448075
85.967803,85.779551,52.622649,371.685907
85.249504,85.141974,52.280557,370.001704
84.898531,86.20283,50.389074,369.207382
84.440895,86.18848,51.142593,370.038912
80.934677,85.894567,51.788866,370.845363
80.377895,85.911735,52.321269,371.535271
82.710542,84.832253,52.06232,370.347723
82.397039,84.968459,49.179326,369.417191
83.226295,85.062754,51.369609,369.277045
84.409152,83.718292,52.770471,371.055335
83.417691,83.096527,52.698962,369.583726
83.535233,83.02487,51.977514,370.805368
83.772648,81.386245,53.705931,372.5712
84.749256,83.177234,54.28873,370.49377
84.800163,84.461921,52.212296,369.251966
76.872827,83.910335,53.660634,369.243443
80.363965,84.073853,53.801476,368.627131
82.605256,84.553433,48.733991,368.863985
84.535956,85.32655,49.422348,371.099591
86.4782,84.528873,50.500774,370.933712
86.947856,85.287356,50.416711,369.386703
87.213259,84.769069,50.896143,367.707744
85.576033,84.578848,51.855888,371.088445
80.409946,84.322178,53.736459,369.622901
82.497398,84.515161,52.679122,370.57884
77.744299,84.205245,50.554803,372.224361
80.915859,84.461266,52.448331,371.153682
83.035105,84.577048,52.400801,369.493902
83.703502,84.960888,53.73177,369.881719
82.957391,85.518023,54.152979,370.102018
85.166692,85.525878,51.6823,368.884638
86.607743,83.950196,53.713123,370.192662
85.417064,84.182578,53.655635,369.72928
82.803149,83.890805,53.165011,368.751213
83.077025,84.281792,53.386585,371.723443
83.618616,84.960212,54.492178,370.774552
84.863249,85.005746,55.479325,370.067924
84.97365,82.877942,55.961093,368.034586
85.233319,83.425239,55.001016,371.193349
85.653971,83.078362,54.280205,371.223181
84.798093,83.728927,52.321995,370.57294
85.486635,83.226531,54.48915,370.949283
85.94941,83.653523,53.687299,368.701711
83.433202,81.847834,50.819058,369.653389
83.833588,82.460758,46.469509,370.539337
84.616936,84.651257,37.202366,368.287668
85.953762,85.613147,25.528088,369.092807
86.953054,84.793317,35.192438,368.445516
86.825487,84.459744,40.861096,367.85543
86.057897,85.168829,47.066566,367.749378
84.531644,84.598157,49.826268,379.058704
85.98329,83.907079,50.41553,380.067587
85.7247,85.455371,50.034624,379.072472
85.048023,84.780352,52.086192,379.436195
85.824257,84.673207,52.0484,379.910231
85.230998,83.516622,52.826702,380.157739
86.566817,84.916493,52.814701,382.771328
86.330069,86.015817,53.101267,381.204486
86.833623,86.875729,54.107014,381.151214
88.416901,85.917033,56.258245,379.488647
84.571051,83.725358,55.907088,380.870268
86.283423,85.223396,53.886168,379.629448
85.846376,84.84681,55.268847,381.817356
86.307347,85.164079,55.649915,382.990479
87.039818,86.468065,54.211478,382.121578
87.665077,86.94898,52.762121,380.948618
87.291941,85.062044,53.609175,379.69321
86.351147,84.823276,53.104365,380.30608
86.157377,86.137288,53.333992,382.70101
86.681579,84.936103,54.265652,379.535034
88.65921,85.508621,52.326747,381.248251
89.407117,85.325369,52.961903,380.346566
87.474485,86.34614,53.279791,381.432325
86.348581,86.93457,53.733378,382.236972
84.734086,86.800753,53.716947,378.776446
86.002219,87.131063,55.207373,380.577683
85.744707,85.8493,55.821174,381.082371
86.127727,85.493527,54.363942,377.658725
85.484125,85.582164,51.575991,379.919574
84.735753,81.75579,46.823698,379.457995
84.900571,83.017688,51.107037,380.804211
87.259436,83.083708,52.751952,381.606072
87.986243,83.320143,53.446399,378.99445
86.617446,84.823107,50.134023,380.300015
87.52627,83.076853,48.230428,380.487368
86.532401,78.738917,47.736107,380.308211
86.507705,81.547198,48.712755,381.518707
87.324468,82.444935,50.980139,379.074767
85.105253,84.419675,52.855003,379.876465
87.065979,86.180469,52.153772,382.215664
85.950167,87.12332,50.576804,379.211143
86.978943,86.99012,52.73782,379.590273
87.037081,86.594638,52.343575,381.026149
86.463112,86.782539,53.764374,381.707862
80.714371,86.759584,54.950471,380.301327
82.211414,85.779035,54.50255,381.310046
83.890842,85.184504,55.057791,383.107349
85.947274,85.538546,54.603162,380.407378
86.905389,86.408924,53.568731,379.648954
86.073441,86.759132,54.2345,382.035196
87.350961,87.086047,53.392237,381.274313
87.79902,87.769245,54.286744,378.174558
83.541293,87.500102,49.934131,380.67849
86.408894,87.81379,47.928984,381.406918
86.28239,85.773894,46.985744,380.545884
86.06803,86.136951,50.993615,380.779624
87.373799,86.721283,53.258606,379.79795
88.387623,86.870738,52.518229,381.677374
88.982429,86.372364,54.40247,381.1263
88.502765,86.726771,53.883562,381.642133
83.433339,86.883777,52.711439,379.680425
85.080446,86.091076,53.474404,378.420919
86.373289,86.259878,53.38011,382.194191
85.7565,86.670879,52.767623,381.876856
86.345502,86.103941,52.10931,381.15105
87.036274,86.927375,51.660262,380.187735
86.34535,86.067665,54.219854,380.427375
87.176943,86.551867,52.00272,380.99058
87.346878,86.141944,52.887389,379.076079
87.757904,85.338143,54.321111,379.384562
87.341825,84.833742,52.431759,380.763724
85.587948,85.512577,54.480078,381.111547
85.958299,85.810261,53.738286,381.248742
87.546073,86.762974,55.143436,380.348206
85.065162,85.905253,54.375927,376.996025
84.617858,85.548327,49.421306,380.49835
85.327404,85.766473,51.255237,382.420555
86.351155,85.267583,53.015302,380.294278
87.046827,85.950414,51.41591,381.978154
86.403138,85.747118,51.511427,381.57624
87.0448,84.515335,53.280795,380.023822
86.724858,85.662607,51.77098,379.545197
87.928401,86.129727,52.728269,379.014775
87.385433,85.86996,53.875312,381.212518
88.334695,84.956737,56.860178,382.100925
88.354773,84.585404,57.710756,381.414458
87.877447,84.644802,56.133847,380.176097
89.086892,85.488186,55.253922,380.756676
88.699157,85.907542,52.529746,379.495695
87.27354,85.813155,53.794849,381.959468
87.873578,85.017231,54.64876,381.988645
88.00995,86.345412,53.855003,381.917343
87.417199,86.735058,53.849833,382.615775
87.506494,84.353168,55.243179,380.350664
88.173371,84.276541,55.50885,382.099614
87.721534,85.096379,54.838175,382.354498
87.326659,85.718887,54.381686,381.479532
87.998326,86.823979,53.014689,381.246284
87.398476,86.517381,53.616842,382.97458
81.413315,86.330095,55.160687,381.584436
84.412394,87.269559,54.115896,381.40282
83.828273,87.122034,54.031078,381.018937
84.603219,87.592053,51.264952,380.330011
83.623065,85.383227,53.417217,381.123841
84.109086,86.249897,54.250977,381.490022
85.159173,87.22359,54.714013,382.838532
85.901013,81.757639,54.462004,382.384166
84.592805,83.506839,53.436503,382.129282
85.715916,84.491883,50.264895,380.390167
86.926692,84.628896,51.452449,379.307196
88.530483,85.298815,54.364146,380.089715
88.199049,85.510744,52.650749,382.514969
88.353008,86.51939,54.93271,380.85945
87.92164,84.309869,53.475518,379.224256
86.321925,85.92252,51.716527,380.851254
86.194314,84.672415,53.012128,379.591256
86.188103,85.006469,53.802657,381.105319
87.209903,85.688097,53.019957,390.379176
88.528469,87.15909,51.548693,389.789909
86.525573,87.602618,52.859088,388.85659
87.032102,85.163865,49.969023,390.585706
87.756086,85.749912,52.116267,391.660318
86.144746,83.661796,54.380353,391.833574
85.777665,84.01043,55.527288,390.769452
85.891279,85.296996,56.115961,389.458641
87.863504,86.188105,55.771603,390.68225
88.644622,88.521109,55.88339,392.560527
88.900599,88.614817,54.8272,393.421069
88.079449,88.474859,55.22367,392.673954
87.055431,87.206118,55.162693,390.748471
86.25662,87.963156,53.437179,390.507847
87.022673,87.145637,52.729497,391.890615
88.606557,87.450779,53.785769,391.014174
87.78976,87.494744,53.729382,390.190184
87.020796,87.388075,54.97808,389.373899
86.783376,86.976472,54.769833,389.403567
87.224832,87.590114,53.805423,390.161008
87.58877,87.635966,54.364771,390.280172
88.702148,87.679695,55.910766,390.798137
87.760655,87.027127,55.30123,392.67838
88.427379,87.949053,53.299543,391.690314
88.919218,87.677501,53.403773,390.693724
89.777816,87.628728,55.320692,389.252931
90.007853,87.148246,53.431691,393.27535
90.082343,87.079898,54.570818,392.193198
88.861214,86.809572,54.422538,391.628027
87.914728,86.768829,53.893898,390.807644
89.114333,85.129964,53.99002,391.338557
84.517824,84.570967,52.857099,390.278533
86.120493,84.353188,52.363584,391.808167
86.472558,85.366519,44.907331,392.497256
87.848006,85.404882,48.509339,393.277645
89.050058,85.405489,51.481732,392.636091
89.319867,85.763196,52.43861,390.843704
87.367283,85.878955,51.145378,389.988244
88.393732,86.683942,52.948208,391.337737
88.420269,86.603732,52.106215,393.334851
87.515724,85.449256,52.989804,390.97926
89.140841,86.533181,52.721811,394.089341
88.51379,87.354479,53.17835,393.02358
88.355203,87.631378,51.387639,391.826034
88.236162,87.206259,53.386794,394.016728
87.460364,87.486989,55.622436,390.206575
87.397815,88.185179,53.406594,390.626684
88.627227,88.317106,54.141434,391.736701
89.531538,88.826972,54.029391,394.129828
85.768772,88.537636,56.195312,392.588064
87.392865,89.01202,56.393756,394.608945
87.324288,88.838304,57.721288,392.631829
87.589342,88.23069,55.660482,390.893206
88.432289,88.269641,55.499525,389.961854
88.563566,88.443045,56.361519,395.255908
87.769816,88.281166,56.199201,390.737653
87.62677,88.652375,55.94284,392.871633
87.115285,87.766168,56.59274,391.201362
88.118134,88.734156,57.073125,390.307382
88.979499,88.22056,55.200076,391.979948
90.123727,86.918248,55.350503,394.284889
90.209232,87.157125,50.796556,390.315741
90.852856,86.076878,51.98067,389.59223
90.243066,86.273787,54.527555,391.735718
89.900127,87.124998,54.380075,389.036238
88.858875,84.223329,52.672034,389.79499
88.362739,85.567965,54.120664,392.025515
86.242211,86.367375,54.775843,389.712706
87.920661,87.114754,53.154643,392.876059
89.664385,88.512232,54.310075,390.836328
89.307132,87.886992,54.655734,392.447263
87.070635,87.370881,52.583053,393.097505
87.084761,87.834278,54.268814,393.562689
88.70758,85.95428,54.480921,391.374782
87.522285,85.040305,52.709342,391.243324
88.368029,84.160505,54.045417,392.988831
87.76392,86.419305,56.212867,390.47195
89.309528,87.000751,53.961387,393.093571
88.824234,85.02877,54.599514,393.279448
87.046623,86.166702,55.058482,392.722964
87.471271,87.260683,53.663343,392.037973
87.62599,87.345032,54.045974,393.234372
88.432393,86.483572,56.472662,391.583443
88.648843,85.08744,53.345812,388.745129
89.589046,85.718619,53.551584,389.750242
89.734366,86.51154,54.596772,392.89327
89.137637,87.742195,55.371206,391.679659
88.956702,87.934411,50.905021,393.613011
88.963929,87.842795,53.045454,390.798628
89.42687,87.898654,48.791896,390.567511
90.323369,88.658944,50.855318,390.063807
89.670962,88.132744,51.695189,389.614359
88.109523,88.000809,53.512882,390.468344
88.902777,88.087976,52.907294,392.423496
88.218772,87.731724,52.636855,391.202345
89.088454,87.401558,55.925883,394.111469
86.740352,85.94081,51.512487,392.498568
86.981199,87.630691,51.822505,390.793547
88.321994,87.558925,53.559932,390.046597
88.601045,86.509919,53.331998,391.184151
88.958152,86.726033,54.464279,391.740799
88.575013,88.409621,54.532966,397.248596
88.344303,87.230974,56.1802,404.612541
88.953408,87.16611,55.269204,400.274262
85.070283,88.390678,55.882655,402.002394
84.540748,88.407876,56.002067,398.645952
79.623326,88.31727,57.735544,401.635721
84.827257,89.661035,55.922467,399.824157
87.824883,89.735366,56.153594,401.409686
89.3285,89.878344,58.27902,402.602807
89.886214,89.405896,57.45352,403.439909
90.70299,89.771341,57.096005,404.815793
90.964381,86.77402,56.770218,402.27662
90.611071,87.760281,55.858067,404.03606
90.5946,87.500785,55.033254,401.612446
89.239946,87.335401,50.548803,401.7362
87.992147,86.864795,52.121367,401.774392
88.100429,88.640668,50.201075,404.194236
88.693155,87.250957,48.924948,402.417749
87.401048,87.602048,52.106475,401.956826
89.073103,86.851269,52.278884,402.189419
90.90008,87.343901,53.566422,400.496528
89.370124,88.696523,55.289679,401.639819
90.021026,88.146561,53.617663,404.251605
90.39227,88.167684,55.431784,404.415846
89.980442,88.459383,56.236839,400.551602
88.84833,87.966825,57.582398,403.669715
91.115497,88.841888,56.745238,404.090971
91.652241,89.313382,57.680733,403.179124
89.478875,89.411243,54.807544,403.425321
90.55216,89.366919,54.107905,401.853725
86.921794,88.19588,54.029049,399.583369
87.915803,83.55441,52.602509,399.733678
89.367289,85.586589,54.452864,403.07717
86.700096,88.157474,55.929419,403.61464
89.179984,89.194944,56.79911,400.903031
89.829075,89.554983,55.993039,401.974365
89.249583,90.368427,54.729587,400.449321
89.695488,90.658105,52.393705,403.560385
89.391785,89.736411,52.162096,403.297141
90.220314,86.105232,53.346674,402.740002
83.27661,88.430599,52.916126,398.739055
87.019134,89.250122,54.51181,398.318619
88.138763,88.54231,56.090929,403.200433
86.270707,88.070451,56.69421,400.821075
87.913689,88.581348,57.704817,403.919846
89.499772,88.26921,54.266857,403.293535
90.167003,87.999582,54.930859,404.208004
90.486387,88.909302,55.949413,403.214037
89.609085,89.826128,57.445336,402.267113
90.007526,90.099277,58.189469,401.783898
90.234367,84.558368,56.158904,402.756721
89.156496,86.338048,57.546426,400.63405
90.48495,87.697124,53.501051,402.353004
91.132418,88.410367,55.918211,402.649686
88.918714,86.070793,55.792113,403.736591
89.563579,87.103614,48.61614,405.302778
90.730452,87.752293,54.008649,403.26944
91.441652,86.710204,57.354003,403.765768
90.914711,88.140384,55.512692,403.309435
92.285585,88.647375,54.078388,405.30327
90.108452,87.429843,54.182761,405.256554
88.481662,88.491343,56.906898,402.433977
84.986193,84.436764,56.479042,402.983084
87.151664,86.50167,55.932735,401.716366
89.028389,87.434639,55.027172,403.973117
89.070266,88.444592,47.671625,400.744691
89.691193,89.817963,51.159217,401.124805
89.053357,88.647764,51.193225,399.083272
89.889877,89.818322,52.02719,402.630016
89.420797,89.796901,53.310477,401.715383
89.67293,89.478525,51.660927,404.682204
90.557515,89.02432,51.844088,402.633294
90.843203,89.002702,52.215587,402.344972
91.054219,87.710366,51.41827,404.295698
92.055005,88.072658,52.910774,402.405456
94.272234,87.976206,54.175361,402.581498
92.640536,88.969398,53.611155,406.031206
91.030618,89.840452,55.682149,404.264063
89.54277,89.222162,55.327275,402.171388
87.191064,88.047996,56.174398,402.247772
88.864042,86.390854,57.135807,402.451187
86.58852,88.076293,54.282733,403.624147
88.15472,87.174752,53.603173,402.402833
89.249228,88.619452,54.799184,402.498558
90.177957,87.79141,54.298052,405.23082
91.696319,89.107275,53.09961,402.383655
89.418512,88.900414,56.282383,401.94568
90.941,82.49754,55.004593,400.675684
89.630731,84.545562,56.972292,403.657749
88.992802,84.007195,56.338474,402.593464
88.736767,85.56256,56.729358,401.216105
89.609408,87.452768,56.285038,403.362542
89.327316,88.020116,56.36276,403.412536
87.974361,87.917538,57.012699,402.100742
89.205661,88.63407,57.300221,402.652964
89.947668,88.931954,56.942796,403.308287
90.58771,88.435052,55.701729,403.507113
89.979478,89.115676,55.179876,399.273574
89.929433,88.584804,54.762176,401.081532
89.673668,87.705248,54.587823,401.877984
90.337328,87.274513,54.680397,401.308388
90.939233,87.696067,53.72693,401.842088
91.029749,88.71389,56.028549,406.265602
88.532218,89.067228,57.934724,402.477577
87.936035,89.135365,56.566992,400.115266
88.739608,89.58955,54.416311,401.612446
88.229493,86.74564,55.707197,402.994066
88.48629,88.273632,57.059441,402.108938
89.552209,86.975705,55.833858,404.659256
89.963162,88.25536,54.925204,403.49777
89.004292,88.165614,56.472739,399.542883
87.986962,89.224037,57.594158,399.932995
88.326996,87.530087,57.544596,400.084287
87.651419,89.164537,58.124993,402.225479
87.020069,88.54548,57.694209,404.768422
88.806736,88.685524,53.779368,401.211515
88.778401,89.017231,52.895981,401.057601
88.272001,89.357666,54.936441,404.673517
87.627874,89.630223,56.171625,403.145194
89.814529,87.828182,57.599226,402.436271
88.593955,88.826843,57.131783,402.042389
88.828398,88.214278,57.920986,401.351005
89.991354,87.389342,57.300527,402.271539
89.750997,87.848921,53.512695,402.930468
89.284474,88.356684,51.100531,404.404864
88.622133,88.5012,54.023221,402.473807
89.567721,89.524701,56.227238,403.176174
90.02002,88.847877,47.680348,414.068669
89.873731,88.102039,51.751584,413.782313
86.264518,89.737295,51.744331,410.731897
87.568527,89.400319,51.151651,412.341684
88.330423,88.352008,53.780968,411.953866
88.747974,88.480095,50.83851,412.469372
89.29147,88.748653,54.037612,412.030578
89.604666,89.637826,54.570301,411.333293
90.668918,90.542695,51.538822,413.376465
90.181227,90.266646,53.055862,416.372791
89.912997,89.999178,56.226762,413.044378
91.141825,86.559481,56.604428,411.348537
91.416231,87.692623,55.695942,416.55539
92.069447,89.009851,55.179734,411.618501
91.213766,89.36453,55.679399,411.581293
91.295551,89.536109,53.849827,411.423936
90.866351,89.479588,53.39194,411.521137
91.419977,88.091869,46.244282,414.174885
92.797702,89.648606,51.241398,411.923379
91.513351,89.913957,52.815395,413.455963
91.641219,90.013832,55.553622,411.514252
91.473597,90.785587,53.54074,413.290575
92.593766,89.828824,56.249725,415.137216
89.21857,90.048341,53.250938,413.718879
88.980969,90.551852,53.517828,412.320703
89.664606,90.738263,54.76154,411.50704
87.896056,90.608985,56.238462,412.516743
88.789245,90.182485,57.223551,414.046213
90.352389,89.503025,58.135186,410.013959
89.334489,90.697399,56.857968,411.497369
88.442783,89.886048,52.538731,410.382435
90.493939,89.593191,54.194638,410.102963
91.486275,89.436513,55.926077,414.928883
92.158136,87.170796,58.150436,411.208391
91.740279,88.765949,56.265986,410.371616
89.904096,90.545457,56.259998,415.34473
89.467177,90.695566,57.476537,412.903905
90.24967,90.455739,58.25964,410.908431
90.293871,90.833324,56.118227,413.114533
89.766736,90.236259,58.16112,415.29195
88.913256,90.07855,58.594656,415.180981
89.011499,90.291994,58.582461,413.916558
87.791154,90.529045,57.481573,412.472323
90.510481,90.217458,53.313677,413.145512
92.288924,90.752373,53.537253,413.973108
92.930953,90.655615,55.800044,412.68082
92.123385,90.659869,56.228573,412.086964
90.479666,90.378106,54.84676,415.8981
91.39767,89.322728,55.393915,412.873417
90.416263,89.586211,56.266976,413.844109
91.177136,89.099741,55.811565,412.373155
89.896014,84.449172,56.712549,410.537824
89.677071,86.322958,58.167593,413.329259
88.623199,87.827446,58.452551,412.508875
87.118056,88.80111,56.242679,412.377909
89.207202,88.200764,56.743883,412.356764
90.176079,87.923564,58.445882,413.832471
88.857339,89.75199,57.991943,412.860304
89.775869,89.359846,57.658167,413.356468
89.977123,89.64159,56.720859,411.992058
90.062787,85.233738,55.684967,411.210522
91.108751,86.335244,56.631194,410.893351
91.323076,87.633501,54.502014,413.37876
91.488375,87.367511,52.699722,415.640756
90.598107,88.34748,54.99598,411.833391
91.017958,88.443954,54.324494,410.362273
90.722526,88.626985,56.60132,415.471435
89.776858,89.708831,57.793244,412.824243
90.556003,90.596231,58.619578,414.293066
89.169213,87.681289,58.407997,412.838504
89.18722,88.873161,54.608131,414.369941
90.048044,89.839156,57.133059,413.818046
90.883107,88.943998,58.79657,412.020743
92.109677,89.864277,59.642294,413.912952
91.102388,90.71322,59.010506,413.624302
89.983037,88.431408,57.568711,413.610369
92.192108,89.602886,57.163222,412.27366
90.484365,84.857412,58.472796,412.142038
90.82299,86.31301,59.121012,414.549589
91.829769,88.306923,60.131019,412.375942
92.095177,89.471884,57.148396,413.197473
92.063408,90.699304,55.27531,412.967667
91.571823,90.481577,56.632695,412.675083
85.36443,90.04199,58.597623,414.049491
87.980243,89.011756,58.26466,412.475601
89.226057,89.83756,58.730881,414.596632
87.391156,90.046419,58.389352,414.350107
89.410776,88.630323,58.014648,411.85011
91.139773,89.680751,54.602041,412.556902
90.755272,88.648485,56.59411,414.852992
88.626701,89.899256,57.644845,411.800772
89.355337,89.50592,58.402556,412.48478
89.64231,90.148112,57.922889,415.211469
89.99854,90.563212,58.351015,414.004743
90.666115,91.549371,55.167539,412.341192
91.135083,91.473649,56.966478,412.435114
91.505766,90.592389,56.581745,413.148955
87.786544,90.919087,56.014934,415.408656
84.16536,90.208935,55.811959,410.982192
86.858338,90.282055,56.823631,412.556574
86.70631,90.543426,54.214047,414.017692
85.295514,90.581519,53.887939,412.646234
85.586778,91.774455,52.560847,413.463339
87.295061,91.939601,52.746224,416.467205
89.512786,90.88871,52.028845,411.365256
91.160208,90.591368,52.631509,414.592862
91.727709,91.3352,55.329564,414.976418
92.771257,90.95873,57.417722,412.730649
91.971417,89.748145,58.794573,413.60414
91.822001,89.458339,58.422407,412.899315
90.891136,90.840322,57.042344,412.821949
91.428157,90.846466,55.366978,415.1759
92.100154,90.362794,55.399677,412.735075
91.949383,89.24642,54.729087,413.983598
92.093892,90.593507,52.034724,414.125711
90.976573,90.064293,53.266936,413.291723
89.548744,91.000541,55.185459,420.271456
90.733369,91.508817,56.399202,425.736472
91.558025,92.034062,56.214184,424.697757
92.40825,91.44306,50.785675,422.117934
92.787714,90.53469,49.298441,422.013849
90.606197,90.894646,52.991033,421.92632
91.126176,90.157924,56.4467,425.381273
91.987744,90.70259,58.657243,422.265783
92.917997,91.314098,56.898821,423.940808
92.330506,90.620658,58.581824,423.902616
89.91142,89.972837,58.223859,422.60164
83.727624,91.257454,58.288077,423.503652
87.99037,91.968464,57.017284,423.843443
89.44203,88.830953,58.942185,422.332495
90.041131,90.422477,57.646053,422.031388
91.058254,90.911777,57.244404,426.283613
91.316174,91.103637,56.967626,424.576625
93.33663,90.517802,57.700128,422.741294
92.600742,90.789059,57.407795,422.489688
90.67013,90.892187,57.180278,425.457165
90.258534,91.297212,58.196502,424.068987
91.00532,92.441123,59.29387,423.247129
91.941904,92.146795,58.707587,424.495488
88.891891,90.616916,59.578639,423.198119
90.524008,91.314129,60.01864,422.907501
92.192186,91.551026,57.775104,423.161402
92.009623,91.92964,58.005749,423.639208
93.068163,92.225513,57.646318,424.405336
93.897562,90.81263,56.029062,421.997622
91.869323,92.04119,56.632569,423.40678
92.368791,89.380867,58.70416,424.554005
93.208167,89.565263,60.728684,422.309712
92.948217,91.133883,59.939251,422.983557
93.139219,90.532918,60.958011,423.474148
92.803586,90.263325,58.011661,422.248408
92.568324,90.731452,56.770274,421.623737
93.218082,91.671692,51.245595,421.233132
93.671882,89.228432,53.785941,421.197563
92.505282,90.560292,50.97695,420.69681
93.189185,90.404953,53.473368,422.458872
93.276035,90.165295,56.265794,425.668612
92.622748,90.369243,59.174399,423.80181
89.449768,90.660621,60.149788,424.751192
89.114006,88.673144,60.385908,423.711658
88.925534,90.596929,60.845545,425.218835
89.206368,91.207183,61.270377,422.040895
90.193568,91.270232,61.53046,425.249323
90.375904,92.121681,57.338329,426.636025
91.682169,89.649909,55.854923,421.429008
92.350466,90.659664,56.882853,424.097672
93.913235,90.45644,59.843831,422.923401
95.318005,90.51339,60.870573,424.18389
90.92673,90.211754,60.054721,425.651073
91.306733,90.147991,59.973604,423.239753
91.716561,89.317607,58.135583,424.705625
91.019743,87.388477,53.897351,426.117569
92.123318,89.454065,51.692074,424.05653
92.776153,90.971769,49.58297,423.513979
92.677966,91.232617,54.761241,421.106756
92.156626,89.692173,57.642139,421.641931
92.801327,91.329181,52.845742,424.179628
92.825518,92.266259,53.657323,423.996046
92.179328,93.599795,56.447021,425.65763
93.772777,90.510633,57.986647,425.048694
92.48713,89.699436,58.060537,423.152387
92.540067,89.966843,59.249172,422.672778
92.853749,91.819281,58.165055,424.335346
92.246218,91.230771,56.724901,425.975293
93.136578,91.483447,56.369415,423.131242
91.475597,91.122697,57.789816,425.438479
92.620024,90.470679,58.268667,423.029289
92.730447,90.246662,59.768937,422.302336
92.031077,90.312646,59.34793,424.48172
91.147311,91.426209,56.458684,424.98444
90.993456,91.409033,53.321086,424.265027
92.91777,90.045505,57.703072,427.423134
92.982338,90.284487,59.508829,424.594983
91.749835,91.420913,60.075939,422.236443
93.103743,91.821416,61.222256,422.468379
93.436493,92.44687,60.580849,424.045056
93.151399,93.479267,58.064567,426.747814
91.957016,94.131794,58.183615,423.398748
90.772695,91.522566,57.542111,422.658846
